Element Id,Family,Type,Level,Additional Flow,Area,Category,Comments,Connection Type,Design Option,Diameter,Export to IFC,Export to IFC As,Family Name,Fixture Units,Flow,Flow State,Friction,Friction Factor,Horizontal Justification,IFC Predefined Type,IfcGUID,Image,Inside Diameter,Insulation Thickness,Insulation Type,Length,Lower End Bottom Elevation,Lower End Centerline Elevation,Lower End Invert Elevation,Mark,Material,Middle Elevation,Outside Diameter,Overall Size,Phase Created,Phase Demolished,Pipe Segment,Pressure Drop,Reference Level,Relative Roughness,Reynolds Number,Roughness,Schedule/Type,Section,Segment Description,Size,Slope,System Abbreviation,System Classification,System Name,System Type,Type Name,Upper End Centerline Elevation,Upper End Top Elevation,Velocity,Velocity Pressure,Vertical Justification,Wall Thickness
1641627,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNiL,,"1/2""","0""",,"1' - 10 7/8""","-0' - 7 7/16""","-0' - 7 7/16""","-0' - 7 7/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 15,Domestic Hot Water,Copper,"1' - 3 7/16""","1' - 3 7/16""",,,0,"0"""
1642111,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNdn,,"1/2""","0""",,"1' - 5 7/16""","1' - 3 1/16""","1' - 3 1/16""","1' - 3 1/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 8 1/2""","2' - 8 1/2""",,,0,"0"""
1642126,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPNa2,,"1/2""","0""",,"2' - 4 3/8""","1' - 2 3/16""",,"1' - 2 1/4""",,Copper,"1' - 2 1/2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 13/16""",,,0,"0"""
1642271,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNYH,,"1/2""","0""",,"0' - 0 15/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1642346,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPNZc,,"1/2""","0""",,"1' - 8 7/8""","-0' - 7 7/16""","-0' - 7 7/16""","-0' - 7 7/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 1 7/16""","1' - 1 7/16""",,,0,"0"""
1642496,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,12.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNXm,,"1/2""","0""",,"0' - 10 13/32""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642518,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMUQ,,"1/2""","0""",,"0' - 1 1/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1642524,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,3BHTOuYWP7zuFmhFvwPNYd,,"1/2""","0""",,"5' - 5 1/16""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642594,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMVk,,"1/2""","0""",,"0' - 0 9/16""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642603,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPNYd,,"1/2""","0""",,"2' - 2 3/32""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642627,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMSD,,"1/2""","0""",,"0' - 2 7/8""","1' - 2 9/16""","1' - 2 9/16""","1' - 2 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1642685,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMSp,,"1/2""","0""",,"0' - 0 3/4""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642701,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMT3,,"1/2""","0""",,"0' - 2 7/8""","1' - 2 9/16""","1' - 2 9/16""","1' - 2 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1642724,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,7.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNYd,,"1/2""","0""",,"2' - 7 3/8""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1642748,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPMTq,,"1/2""","0""",,"1' - 4 7/8""","-0' - 8 5/16""",,"-0' - 8 1/4""",,Copper,"-0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"-0' - 7 11/16""",,,0,"0"""
1642803,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPMQz,,"1/2""","0""",,"0' - 1 5/16""","-0' - 8 5/16""",,"-0' - 8 1/4""",,Copper,"-0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"-0' - 7 11/16""",,,0,"0"""
1642890,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPMO6,,"1/2""","0""",,"0' - 0 29/32""","-0' - 8 5/16""",,"-0' - 8 1/4""",,Copper,"-0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"-0' - 7 11/16""",,,0,"0"""
1642911,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,3BHTOuYWP7zuFmhFvwPNbg,,"1/2""","0""",,"1' - 9 3/8""","-0' - 7 7/16""","-0' - 7 7/16""","-0' - 7 7/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 1 15/16""","1' - 1 15/16""",,,0,"0"""
1642957,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMP3,,"1/2""","0""",,"0' - 3 1/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1642964,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMPS,,"1/2""","0""",,"0' - 2 5/8""","1' - 2 13/16""","1' - 2 13/16""","1' - 2 13/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1643013,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMMB,,"1/2""","0""",,"0' - 1 9/32""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1643016,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMM8,,"1/2""","0""",,"0' - 5 1/8""","0' - 8 9/16""","0' - 8 9/16""","0' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 1 11/16""","1' - 1 11/16""",,,0,"0"""
1643019,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,3BHTOuYWP7zuFmhFvwPNa2,,"1/2""","0""",,"3' - 3 7/8""","1' - 2 3/16""",,"1' - 2 1/4""",,Copper,"1' - 2 1/2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 13/16""",,,0,"0"""
1643108,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,0,,,,,0,,3BHTOuYWP7zuFmhFvwPMNi,,"1/2""","0""",,"0' - 4 7/16""","3' - 6 9/16""","3' - 6 9/16""","3' - 6 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"3' - 11""","3' - 11""",,,0,"0"""
1643158,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,12.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMKQ,,"1/2""","0""",,"0' - 3 1/32""","1' - 3 11/16""",,"1' - 3 3/4""",,Copper,"1' - 4""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 15,Domestic Hot Water,Copper,,"1' - 4 5/16""",,,0,"0"""
1643168,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,12.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMKG,,"1/2""","0""",,"0' - 0 25/32""","1' - 3 11/16""",,"1' - 3 3/4""",,Copper,"1' - 4""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 15,Domestic Hot Water,Copper,,"1' - 4 5/16""",,,0,"0"""
1643178,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,12.5,,,,,0,,3BHTOuYWP7zuFmhFvwPMKc,,"1/2""","0""",,"3' - 9 7/32""","1' - 3 11/16""",,"1' - 3 3/4""",,Copper,"1' - 4""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 15,Domestic Hot Water,Copper,,"1' - 4 5/16""",,,0,"0"""
1643202,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,15,,,,,0,,3BHTOuYWP7zuFmhFvwPMLE,,"1/2""","0""",,"3' - 6 13/16""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1643382,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,15,,,,,0,,3BHTOuYWP7zuFmhFvwPMJw,,"1/2""","0""",,"0' - 9 7/8""","1' - 1 11/16""",,"1' - 1 3/4""",,Copper,"1' - 2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 2 5/16""",,,0,"0"""
1643432,Pipe Types,Copper,,0 GPM,2 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,3BHTOuYWP7zuFmhFvwPMGe,,"1""","0""",,"7' - 8 7/8""","3' - 0 5/16""","3' - 0 5/16""","3' - 0 5/16""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"10' - 9 3/16""","10' - 9 3/16""",,,0,"1/8"""
1643639,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,3BHTOuYWP7zuFmhFvwPMGe,,"1""","0""",,"0' - 1 31/32""","1' - 9 3/4""","1' - 9 3/4""","1' - 9 3/4""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 11 11/16""","1' - 11 11/16""",,,0,"1/8"""
